"objectid","beeld","band","npixels","mean","sd","median","max","min","q05","q10","q90","q95"
1787658,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",2,21,12003.5714285714,250.745403034347,12127,12288,11496,11567,11569,12226,12243
1787658,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",3,21,10189.8571428571,159.638743954682,10122,10508,9977,10033,10046,10450,10494
1750897,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",1,31,14355.2258064516,453.448174890834,14327,15299,13462,13727,13836,14938,15011.5
1750897,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",2,31,11867.6774193548,181.447584184666,11879,12232,11438,11578.5,11624,12080,12120
1750897,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",3,31,9793.83870967742,189.054330246483,9769,10219,9477,9517,9552,10010,10136
1800413,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",1,194,13597.0257731959,461.657942991474,13720.5,14741,11732,12785.25,12888.3,14061.6,14175.5
1800413,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",2,194,11575.6494845361,322.227128122662,11666.5,12416,10533,10963.5,11088.9,11913.7,11986.45
1800413,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",3,194,10084.618556701,298.843762992925,10014.5,11112,9260,9701.1,9777.9,10542.4,10643.75
1787658,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",1,21,19199.9047619048,239.941639729728,19081,19663,18934,18973,19011,19625,19651
1787658,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",2,21,11083.9523809524,22.137019199694,11083,11131,11050,11051,11059,11115,11124
1787658,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",3,21,14493.9523809524,101.92030032848,14459,14714,14346,14373,14405,14625,14683
1750897,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",1,28,16682.6785714286,1411.67449961283,16144,20325,15039,15527.35,15583.8,18948.6,19870.25
1750897,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",2,28,12852.1785714286,281.669237801734,12799,13829,12521,12646,12667.4,13088.1,13500.9
1750897,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",3,28,10968.5,1128.05491395095,10806.5,13556,9208,9509.05,9701.8,12490.6,13366.75
1800413,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",1,193,18977.6994818653,2736.96009950854,19366,24852,12522,13970,15104.6,22239,23267.6
1800413,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",2,193,13769.2797927461,810.026834982412,13822,15756,11915,12357.2,12646.8,14722.6,15033
1800413,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",3,193,13781.0725388601,1328.25421329178,13939,16701,10887,11330.2,11954.8,15427.6,15852.6
1787658,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",1,21,18597.380952381,1031.848413101,18358,20637,17156,17278,17533,20366,20428
1787658,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",2,21,13217.4285714286,447.940796470758,13024,14132,12543,12748,12776,13896,13974
1787658,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",3,21,11639.4285714286,1029.34899676585,11457,13426,10001,10294,10426,13283,13354
1750897,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",1,28,24984.2142857143,1259.17928465309,24889,27176,22806,23177.1,23223.4,26764.6,27025.35
1750897,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",2,28,15101.9285714286,378.227437805608,15045.5,15933,14587,14612.05,14688.6,15676.1,15853.35
1750897,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",3,28,16078.6785714286,321.677323205336,16107.5,16612,15145,15434.35,15744.4,16424.5,16472.75
1800413,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",1,193,25442.2694300518,2149.1220130624,25673,30538,20563,21811.6,22377.4,28180.4,28925.2
1800413,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",2,193,15166.1917098446,390.713102776085,15113,16298,14282,14608,14720,15650.6,15891.6
1800413,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",3,193,16624.2538860104,670.310735466153,16726,17957,14491,15478.4,15817.8,17427.6,17588.2
1787658,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",1,21,23896.4761904762,703.639511330029,23678,25512,22939,23204,23258,24931,25159
1787658,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",2,21,15840.7142857143,230.896977645257,15785,16313,15546,15581,15593,16198,16240
1787658,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",3,21,17549.8095238095,272.602021094419,17460,18167,17231,17239,17278,17955,18035
1750897,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",1,31,13874.5161290323,101.491829217181,13881,14089,13560,13679,13802,13950,14029.5
1750897,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",2,31,12614.1290322581,227.769729029925,12651,12872,11907,12182,12314,12851,12869.5
1750897,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",3,31,9985.58064516129,95.6604321523267,9956,10386,9884,9924.5,9925,10111,10134.5
1800413,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",1,194,13785.9948453608,434.494972125464,13840.5,14576,11401,12992.1,13316.7,14235.8,14311.25
1800413,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",2,194,12947.4329896907,742.524700410372,13109,14178,10738,11598.7,11931.6,13777,14028.7
1800413,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",3,194,9887.54639175258,276.779368956896,9811.5,11020,9408,9496.1,9568.7,10292.7,10378.7
1787658,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",1,21,14720.8095238095,423.343550682849,14764,15643,13579,14055,14342,15168,15171
1787658,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",2,21,13162.5238095238,529.449395036732,13325,13826,12082,12380,12427,13794,13813
1787658,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",3,21,9792.19047619048,251.685243716754,9742,10192,9487,9490,9515,10163,10167
1750897,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",1,31,17628.8709677419,870.304534514039,17765,18887,15996,16095,16281,18673,18723.5
1750897,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",2,31,13370.064516129,224.726787527117,13406,13879,12882,13079,13108,13662,13667
1750897,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",3,31,11885.7741935484,348.028898194524,11914,12529,11198,11342,11391,12318,12408
1800413,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",1,194,20261.9175257732,2055.97049015184,20502,24137,14777,16486.55,17096.4,22655.2,23201.55
1800413,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",2,194,14214.3711340206,463.284910371557,14214,15218,13019,13388.55,13591.4,14797.1,14960.45
1800413,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",3,194,12823.1855670103,1019.49072758157,12886,15037,10335,11012.5,11223,13987.5,14338.85
1787658,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",1,21,16173.1428571429,744.168212551053,16354,17301,14619,15068,15145,17153,17167
1787658,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",2,21,13220.2380952381,278.727268985635,13274,13735,12586,12880,12948,13549,13610
1787658,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",3,21,10947.9523809524,205.292103158031,10924,11333,10469,10625,10762,11234,11258
1750897,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",1,28,17857.3571428571,489.716336206063,17838,18630,16612,17132.25,17166.5,18530.4,18575.05
1750897,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",2,28,14607.4285714286,298.431011764979,14623,15059,13972,14051.85,14197.4,14940.9,14983.95
1750897,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",3,28,11450.5357142857,299.270035641399,11455,12167,10812,11022.25,11149.7,11757.2,12042.65
1800413,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",1,195,23284.6256410256,1217.43186619362,23453,25192,18494,21223.8,21850.8,24617.6,24889.4
1800413,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",2,195,15750.7435897436,508.847571911919,15869,16568,13945,14866.5,15117.8,16275.4,16367.6
1800413,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",3,195,14813.5743589744,737.026764721925,14905,16063,12103,13638.8,13920,15646.6,15721.6
1787658,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",1,21,23220.619047619,592.572904897826,23208,24256,21997,22369,22420,24011,24144
1787658,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",2,21,15639,229.795561314835,15630,16158,15184,15333,15362,15962,15967
1787658,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",3,21,15169.4285714286,336.478761800588,15191,15883,14508,14683,14720,15634,15684
1750897,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",1,28,14105.1071428571,662.984628573595,14455.5,14658,12612,12645.55,12953,14579.6,14603.3
1750897,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",2,28,13361.6071428571,622.817394276811,13631,13956,11925,12223.7,12299.3,13885.3,13903.9
1750897,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",3,28,9588.92857142857,412.178218247742,9395.5,10609,9210,9233.65,9262.1,10311.3,10334.95
1800413,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",1,194,13930.1391752577,510.220470695184,13965,14946,11776,13014.5,13316.1,14565.3,14688.15
1800413,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",2,194,12908.4175257732,519.225934332026,13001.5,14158,11398,11989.1,12152.9,13526.3,13693.85
1800413,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",3,194,9833.59278350516,342.71068804306,9766,10925,9032,9299.4,9429,10298.8,10425
1787658,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",1,21,12139.1428571429,903.480618813391,11695,14398,11449,11541,11545,13735,13806
1787658,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",2,21,11952.4285714286,604.987071880761,11665,13636,11501,11504,11540,12918,13071
1787658,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",3,21,10670.380952381,432.160789080925,10872,10980,9491,9906,9918,10953,10959
1750897,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",1,31,15110.5806451613,900.319934771099,14837,17713,14115,14232.5,14277,16497,16747.5
1750897,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",2,31,13287.7096774194,228.416314879708,13258,13795,12929,12991.5,13008,13627,13686.5
1750897,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",3,31,9947.12903225806,360.139115892316,9788,10804,9490,9538.5,9550,10453,10549.5
1800413,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",1,194,14235.9845360825,604.731169466561,14338.5,15361,11605,13092.8,13334.8,14825.8,14966.85
1800413,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",2,194,13463.7474226804,670.920428104738,13486,14453,11306,12195.3,12595.6,14279,14349.95
1800413,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",3,194,9491.98969072165,432.660488534329,9459,11070,8792,8971.25,9005.6,10085.6,10304.6
1787658,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",1,21,19618.7142857143,2284.32239718603,19950,22977,15831,16078,16354,22290,22652
1787658,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",2,21,13540.4761904762,350.138775208862,13597,14131,13046,13075,13075,14004,14043
1787658,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",3,21,12341.1904761905,1076.88516653576,12593,14015,10761,10880,10882,13794,13795
1750897,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",1,28,12178.1785714286,110.887014091732,12170,12471,12040,12045.6,12060.2,12308.6,12393.45
1750897,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",2,28,15058.5357142857,415.293245982559,15248.5,15576,14230,14316.7,14499.8,15498.1,15504.3
1750897,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",3,28,9762.10714285714,120.283104101429,9702.5,10089,9630,9656.35,9657,9922.3,10018.15
1800413,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",1,194,12121.4793814433,238.424909345703,12065.5,12802,11509,11787.8,11889.9,12413.7,12523.65
1800413,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",2,194,14518.4896907216,902.247029347122,14746.5,15988,11917,12540.35,12909.6,15405.5,15627.85
1800413,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",3,194,9942.19587628866,275.341093755306,9923.5,11008,9415,9554.5,9607.3,10360.9,10431.1
1787658,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",1,21,12179.3333333333,113.284744486331,12171,12499,12026,12055,12065,12287,12320
1787658,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",2,21,15043.3333333333,463.624668598785,14970,15875,14486,14513,14534,15611,15801
1787658,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",3,21,9723.38095238095,123.21139403094,9728,9951,9520,9540,9575,9859,9915
1750897,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",1,31,15508.4193548387,133.742731688753,15523,15662,15168,15252.5,15322,15645,15650.5
1750897,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",2,31,11979.6451612903,95.4328903425846,11967,12094,11747,11794.5,11876,12088,12089.5
1750897,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",3,31,10841.7741935484,16.692732305646,10839,10879,10804,10824,10825,10864,10867
1800413,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",1,194,15707.1443298969,130.574417643016,15706,15979,15212,15465.85,15548,15867.1,15932.7
1800413,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",2,194,11982.4278350515,116.527020809375,12006,12165,11629,11670.65,11807.6,12091,12115.7
1800413,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",3,194,10867.175257732,56.5196119493696,10860,11013,10750,10775.65,10799.9,10956.5,10973
1787658,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",1,21,15983.619047619,93.2499202093365,15989,16140,15850,15873,15876,16121,16139
1787658,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",2,21,12115.8095238095,77.4865272467537,12114,12238,12005,12008,12011,12222,12237
1787658,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",3,21,10871.0952380952,19.6135278874168,10868,10924,10839,10848,10848,10895,10896
1750897,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",1,28,13969.6428571429,136.736896395884,13973.5,14259,13567,13721,13860.1,14127.4,14144.55
1750897,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",2,28,12121.5357142857,121.726616019747,12155,12297,11925,11927.4,11930,12265,12269.55
1750897,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",3,28,9700.85714285714,108.591901439293,9668.5,9962,9548,9586.7,9592.2,9847.4,9887.3
1800413,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",1,194,14389.8917525773,682.814530104846,14447,15616,11851,13052.35,13464.4,15224.2,15395.1
1800413,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",2,194,12556.9742268041,519.893875535524,12694,13267,11028,11341.65,11717.7,13061.2,13125.1
1800413,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",3,194,9393.05154639175,534.514158774339,9250.5,10933,8648,8802.95,8862,10360.6,10586.9
1787658,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",1,21,17450.0476190476,198.543062379544,17388,17955,17174,17189,17246,17652,17790
1787658,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",2,21,12769.8095238095,173.901299318786,12772,13111,12525,12530,12537,13011,13048
1787658,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",3,21,9867.61904761905,269.669515553849,9920,10278,9424,9434,9528,10168,10225
1750897,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",1,28,16056.0357142857,170.770255485931,16021.5,16476,15753,15860.2,15875.7,16260.6,16303.8
1750897,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",2,28,12530.8928571429,38.1976723022774,12530,12637,12415,12491.1,12499.2,12570.9,12585.2
1750897,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",3,28,10065.5357142857,134.395899998876,10033.5,10453,9869,9906,9936.2,10215.5,10313.15
1800413,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",1,194,19417.1804123711,274.771998610765,19411.5,19975,18716,18894,19023.7,19816.9,19885.45
1800413,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",2,194,14191.8608247423,152.330109942753,14164.5,14491,13793,13951.65,13986.6,14390.6,14435.35
1800413,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",3,194,11876.1494845361,215.86222655818,11878.5,12279,11245,11461.95,11590.1,12134.1,12183.7
1787658,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",1,21,19827.380952381,896.44528423047,19598,21217,18496,18731,18795,21074,21142
1787658,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",2,21,13158.380952381,197.456951305968,13088,13493,12801,12917,12966,13426,13467
1787658,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",3,21,11612,257.233162714297,11541,12034,11218,11307,11314,11973,12002
1750897,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",1,31,13868.5161290323,311.189317615257,13984,14053,12545,13359,13477,14032,14043
1750897,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",2,31,12742.935483871,215.624045579935,12767,12995,11975,12422.5,12507,12941,12958
1750897,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",3,31,9649.45161290323,290.590070799592,9606,10693,9339,9367.5,9384,9957,10135
1800413,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",1,194,14221.0824742268,556.845001645035,14410,14910,11526,13015.75,13515.9,14652.2,14714.45
1800413,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",2,194,12731.0463917526,370.527411406354,12888,13217,11594,12125.6,12206.6,13104,13149.7
1800413,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",3,194,9628.63402061856,496.83012294403,9410.5,11485,8994,9090.75,9141.9,10259.8,10471
1787658,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",1,21,13891,291.940233609552,13898,14337,13001,13492,13671,14176,14194
1787658,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",2,21,12450.1904761905,356.401826461035,12376,13086,11833,11996,12041,12844,12999
1787658,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",3,21,9890.57142857143,411.796985349404,10026,10490,9149,9277,9421,10335,10434
1750897,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",1,27,14772.4074074074,409.988767131234,14858,15185,13385,13931.5,14386.8,15111.4,15144.1
1750897,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",2,27,11942.5185185185,46.9200386667576,11929,12104,11884,11898.6,11907.2,12000,12032.9
1750897,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",3,27,9610.25925925926,265.940362399686,9596,10356,9291,9333.7,9343.6,9874,10181
1800413,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",1,194,14586.4793814433,1045.61042591642,15000,15686,11192,11720.75,13008.6,15357.9,15432.7
1800413,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",2,194,12071.9845360825,52.1136141058387,12065.5,12202,11892,11992.6,12014.5,12153.5,12174.35
1800413,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",3,194,9953.57731958763,424.590685799147,9802,10942,9379,9480.95,9515.6,10559.4,10751.8
1787658,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",1,21,14530.7619047619,493.977722651731,14530,15371,13383,13758,13803,15088,15204
1787658,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",2,21,12080.9047619048,40.9937858240792,12075,12202,12024,12030,12050,12122,12150
1787658,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",3,21,10075.4285714286,302.666247115296,10118,10582,9492,9630,9760,10440,10545
1750897,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",1,31,13895.5483870968,405.82540077474,14033,14216,12301,13251,13349,14200,14210.5
1750897,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",2,31,12609.935483871,138.819291522917,12629,12781,12248,12411.5,12419,12763,12772
1750897,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",3,31,9615.83870967742,322.004875405554,9561,10679,9270,9288.5,9304,9998,10102
1800413,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",1,194,15583.4948453608,452.079217775244,15713,16164,13220,14490.15,15060.4,15937.1,15969.8
1800413,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",2,194,13126.1494845361,195.140532128837,13205,13410,12559,12779.65,12800.1,13327.7,13349.55
1800413,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",3,194,10263.6082474227,358.53335546119,10205.5,11538,9662,9789,9834.8,10722.7,10854.9
1787658,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",1,21,14058.5714285714,258.540629578519,13984,14581,13574,13669,13807,14399,14402
1787658,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",2,21,12407.8095238095,208.440547650312,12395,12776,12005,12102,12119,12637,12676
1787658,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",3,21,9954.28571428571,368.717119599449,10037,10599,9250,9504,9509,10377,10418
1750897,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",1,28,13909.75,497.651865895859,14070,14283,12190,12847.6,13413.2,14264.3,14275.25
1750897,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",2,28,12223.75,45.4007872341602,12217.5,12383,12173,12175.35,12180.9,12258.6,12307
1750897,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",3,28,9772.42857142857,218.966330672672,9711.5,10471,9584,9596.3,9610.8,10024.5,10270
1800413,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",1,193,13662.3523316062,769.424541599688,13870,14576,11125,11700.2,12593.6,14368.2,14446.2
1800413,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",2,193,12260.8704663212,64.7899555638751,12240,12422,12142,12188.2,12201,12377.8,12393.4
1800413,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",3,193,9942.97409326425,353.083005397237,9833,11028,9387,9544.6,9587.4,10375.2,10729.8
1787658,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",1,21,13521.4285714286,511.355802883723,13417,14542,12743,12821,12931,14222,14456
1787658,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",2,21,12304,46.0554014204632,12310,12372,12198,12234,12239,12363,12366
1787658,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",3,21,9984.33333333333,241.646711819825,10063,10357,9509,9551,9630,10250,10272
1750897,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",1,31,16364.8064516129,268.810146057875,16451,16633,15629,15856,15972,16621,16625
1750897,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",2,31,12771.7419354839,40.2467122814071,12783,12821,12684,12700,12718,12813,12816
1750897,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",3,31,8494.45161290323,48.117106251088,8502,8568,8355,8387.5,8446,8539,8552
1800413,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",1,194,15787.6855670103,320.854766909642,15872.5,16349,14348,15108.15,15331.1,16082.7,16137.35
1800413,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",2,194,12487.7886597938,69.3006641158597,12490,12660,12320,12373.65,12403.3,12578.7,12600.35
1800413,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",3,194,8661.09793814433,81.6432635480317,8670.5,8829,8289,8515.95,8554.2,8750,8777
1787658,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",1,21,17314.7142857143,160.572458054656,17304,17656,17043,17052,17122,17473,17564
1787658,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",2,21,13475.0476190476,54.0568924286961,13470,13571,13398,13403,13404,13551,13561
1787658,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",3,21,8002.85714285714,37.3514199385856,7995,8078,7954,7957,7971,8064,8066
1750897,"lc8x_l1tp_2017021_0636_2017070_xxxx_tct",1,28,11937.75,277.34369972613,11896,13310,11665,11810.95,11848.3,11924.3,12049.15
1750897,"lc8x_l1tp_2017021_0636_2017070_xxxx_tct",2,28,12058.8928571429,51.7732515563739,12067.5,12092,11799,12048.55,12057.7,12080.3,12082.3
1750897,"lc8x_l1tp_2017021_0636_2017070_xxxx_tct",3,28,10795.5357142857,98.6293030391547,10803,11050,10398,10687.05,10771.9,10841.3,10855.5
